model	nDCGRendle2020	Recall	dataset_name	strategy	cutoff	transactions	space_size	space_size_log	shape	shape_log	density	density_log	gini_item	gini_user	average_degree	average_degree_users	average_degree_items	average_degree_log	average_degree_users_log	average_degree_items_log	average_clustering_coefficient_dot	average_clustering_coefficient_min	average_clustering_coefficient_max	average_clustering_coefficient_dot_log	average_clustering_coefficient_min_log	average_clustering_coefficient_max_log	average_clustering_coefficient_dot_users	average_clustering_coefficient_dot_items	average_clustering_coefficient_min_users	average_clustering_coefficient_min_items	average_clustering_coefficient_max_users	average_clustering_coefficient_max_items	average_clustering_coefficient_dot_users_log	average_clustering_coefficient_dot_items_log	average_clustering_coefficient_min_users_log	average_clustering_coefficient_min_items_log	average_clustering_coefficient_max_users_log	average_clustering_coefficient_max_items_log	degree_assortativity_users	degree_assortativity_items	most_least_favorite	most_rated	highest_variance	most_recent_1	most_recent_2	most_recent_3	most_characteristic
BPRMF	0.0464289816623432	0.0580547406101434	yelp	highest_variance	12	335988	23.194240362641764	1.365380153456836	1.45721869470178	0.16352473418238458	0.0006245446028937232	-3.2044365403180186	0.4939304423600837	0.0	13.668184610170927	11.523911568270295	16.79285937337358	1.135710835991306	1.0615999169496118	1.2251246511319962	0.04708667834290323	0.1470230068972352	0.0771737970730427	-1.3271019451110873	-0.8326146993559521	-1.1125301312480211	0.0493751093948674	0.04375193383244485	0.09719368988342596	0.21963521919398651	0.09097642019957568	0.05706035661713702	-1.3064919291470605	-1.3590027464314112	-1.0123619299067046	-0.6582980181600189	-1.0410711560767123	-1.243665518406759	0.4351030136077951	0.01827247315505669	0.6739154374560996	0.07648828894940729	0.2929608086458067	0.8914473322598736	0.937051483612376	0.5656106234568119	0.25852315022365063
SimpleX	0.0512509640177416	0.0625366135763485	yelp	highest_variance	12	335988	23.194240362641764	1.365380153456836	1.45721869470178	0.16352473418238458	0.0006245446028937232	-3.2044365403180186	0.4939304423600837	0.0	13.668184610170927	11.523911568270295	16.79285937337358	1.135710835991306	1.0615999169496118	1.2251246511319962	0.04708667834290323	0.1470230068972352	0.0771737970730427	-1.3271019451110873	-0.8326146993559521	-1.1125301312480211	0.0493751093948674	0.04375193383244485	0.09719368988342596	0.21963521919398651	0.09097642019957568	0.05706035661713702	-1.3064919291470605	-1.3590027464314112	-1.0123619299067046	-0.6582980181600189	-1.0410711560767123	-1.243665518406759	0.4351030136077951	0.01827247315505669	0.6739154374560996	0.07648828894940729	0.2929608086458067	0.8914473322598736	0.937051483612376	0.5656106234568119	0.25852315022365063
ItemKNN	0.0372262764039411	0.0465425481138466	yelp	highest_variance	12	335988	23.194240362641764	1.365380153456836	1.45721869470178	0.16352473418238458	0.0006245446028937232	-3.2044365403180186	0.4939304423600837	0.0	13.668184610170927	11.523911568270295	16.79285937337358	1.135710835991306	1.0615999169496118	1.2251246511319962	0.04708667834290323	0.1470230068972352	0.0771737970730427	-1.3271019451110873	-0.8326146993559521	-1.1125301312480211	0.0493751093948674	0.04375193383244485	0.09719368988342596	0.21963521919398651	0.09097642019957568	0.05706035661713702	-1.3064919291470605	-1.3590027464314112	-1.0123619299067046	-0.6582980181600189	-1.0410711560767123	-1.243665518406759	0.4351030136077951	0.01827247315505669	0.6739154374560996	0.07648828894940729	0.2929608086458067	0.8914473322598736	0.937051483612376	0.5656106234568119	0.25852315022365063
GFCF	0.0557385324420546	0.0675359522032996	yelp	highest_variance	12	335988	23.194240362641764	1.365380153456836	1.45721869470178	0.16352473418238458	0.0006245446028937232	-3.2044365403180186	0.4939304423600837	0.0	13.668184610170927	11.523911568270295	16.79285937337358	1.135710835991306	1.0615999169496118	1.2251246511319962	0.04708667834290323	0.1470230068972352	0.0771737970730427	-1.3271019451110873	-0.8326146993559521	-1.1125301312480211	0.0493751093948674	0.04375193383244485	0.09719368988342596	0.21963521919398651	0.09097642019957568	0.05706035661713702	-1.3064919291470605	-1.3590027464314112	-1.0123619299067046	-0.6582980181600189	-1.0410711560767123	-1.243665518406759	0.4351030136077951	0.01827247315505669	0.6739154374560996	0.07648828894940729	0.2929608086458067	0.8914473322598736	0.937051483612376	0.5656106234568119	0.25852315022365063
UltraGCN	0.0546537918100364	0.0666538760326215	yelp	highest_variance	12	335988	23.194240362641764	1.365380153456836	1.45721869470178	0.16352473418238458	0.0006245446028937232	-3.2044365403180186	0.4939304423600837	0.0	13.668184610170927	11.523911568270295	16.79285937337358	1.135710835991306	1.0615999169496118	1.2251246511319962	0.04708667834290323	0.1470230068972352	0.0771737970730427	-1.3271019451110873	-0.8326146993559521	-1.1125301312480211	0.0493751093948674	0.04375193383244485	0.09719368988342596	0.21963521919398651	0.09097642019957568	0.05706035661713702	-1.3064919291470605	-1.3590027464314112	-1.0123619299067046	-0.6582980181600189	-1.0410711560767123	-1.243665518406759	0.4351030136077951	0.01827247315505669	0.6739154374560996	0.07648828894940729	0.2929608086458067	0.8914473322598736	0.937051483612376	0.5656106234568119	0.25852315022365063
DirectAU	0.0497181976198347	0.0604869549213748	yelp	highest_variance	12	335988	23.194240362641764	1.365380153456836	1.45721869470178	0.16352473418238458	0.0006245446028937232	-3.2044365403180186	0.4939304423600837	0.0	13.668184610170927	11.523911568270295	16.79285937337358	1.135710835991306	1.0615999169496118	1.2251246511319962	0.04708667834290323	0.1470230068972352	0.0771737970730427	-1.3271019451110873	-0.8326146993559521	-1.1125301312480211	0.0493751093948674	0.04375193383244485	0.09719368988342596	0.21963521919398651	0.09097642019957568	0.05706035661713702	-1.3064919291470605	-1.3590027464314112	-1.0123619299067046	-0.6582980181600189	-1.0410711560767123	-1.243665518406759	0.4351030136077951	0.01827247315505669	0.6739154374560996	0.07648828894940729	0.2929608086458067	0.8914473322598736	0.937051483612376	0.5656106234568119	0.25852315022365063
UserKNN	0.0474868972516984	0.0562797049053453	yelp	highest_variance	12	335988	23.194240362641764	1.365380153456836	1.45721869470178	0.16352473418238458	0.0006245446028937232	-3.2044365403180186	0.4939304423600837	0.0	13.668184610170927	11.523911568270295	16.79285937337358	1.135710835991306	1.0615999169496118	1.2251246511319962	0.04708667834290323	0.1470230068972352	0.0771737970730427	-1.3271019451110873	-0.8326146993559521	-1.1125301312480211	0.0493751093948674	0.04375193383244485	0.09719368988342596	0.21963521919398651	0.09097642019957568	0.05706035661713702	-1.3064919291470605	-1.3590027464314112	-1.0123619299067046	-0.6582980181600189	-1.0410711560767123	-1.243665518406759	0.4351030136077951	0.01827247315505669	0.6739154374560996	0.07648828894940729	0.2929608086458067	0.8914473322598736	0.937051483612376	0.5656106234568119	0.25852315022365063
LightGCN	0.0524033038835376	0.0637546257411275	yelp	highest_variance	12	335988	23.194240362641764	1.365380153456836	1.45721869470178	0.16352473418238458	0.0006245446028937232	-3.2044365403180186	0.4939304423600837	0.0	13.668184610170927	11.523911568270295	16.79285937337358	1.135710835991306	1.0615999169496118	1.2251246511319962	0.04708667834290323	0.1470230068972352	0.0771737970730427	-1.3271019451110873	-0.8326146993559521	-1.1125301312480211	0.0493751093948674	0.04375193383244485	0.09719368988342596	0.21963521919398651	0.09097642019957568	0.05706035661713702	-1.3064919291470605	-1.3590027464314112	-1.0123619299067046	-0.6582980181600189	-1.0410711560767123	-1.243665518406759	0.4351030136077951	0.01827247315505669	0.6739154374560996	0.07648828894940729	0.2929608086458067	0.8914473322598736	0.937051483612376	0.5656106234568119	0.25852315022365063
SVDGCN	0.0525243945275998	0.0635834520715419	amazon-book	highest_variance	6	86442	10.413524331368318	1.0175977361032644	1.9140427793277532	0.28195164013798285	0.0007971303308090872	-3.0984706656506287	0.5531246624619844	0.0	7.882009665359717	6.0	11.48425667596652	0.8966369630860187	0.7781512503836436	1.0601028905216263	0.09395614925837552	0.23308953414206665	0.15078395908595013	-1.0270747908525903	-0.6324772261207353	-0.8216448577434492	0.09522127080673992	0.09153465249375624	0.17301999503841212	0.3480652017209583	0.17301999503841212	0.1082232350302674	-1.0212660268032023	-1.0384144628972491	-0.761903704772586	-0.4583393937108237	-0.761903704772586	-0.96567948819317	0.5925840834930794	0.05611209844091779	0.7657244163716712	0.071472065483432	0.2605445021140741	0.8758482606996351	0.9204303490668282	0.5166972966797121	0.2337108112361111
DirectAU	0.0480113540581377	0.0565633635755019	amazon-book	highest_variance	6	86442	10.413524331368318	1.0175977361032644	1.9140427793277532	0.28195164013798285	0.0007971303308090872	-3.0984706656506287	0.5531246624619844	0.0	7.882009665359717	6.0	11.48425667596652	0.8966369630860187	0.7781512503836436	1.0601028905216263	0.09395614925837552	0.23308953414206665	0.15078395908595013	-1.0270747908525903	-0.6324772261207353	-0.8216448577434492	0.09522127080673992	0.09153465249375624	0.17301999503841212	0.3480652017209583	0.17301999503841212	0.1082232350302674	-1.0212660268032023	-1.0384144628972491	-0.761903704772586	-0.4583393937108237	-0.761903704772586	-0.96567948819317	0.5925840834930794	0.05611209844091779	0.7657244163716712	0.071472065483432	0.2605445021140741	0.8758482606996351	0.9204303490668282	0.5166972966797121	0.2337108112361111
GFCF	0.0470044389024325	0.055442218629595	amazon-book	highest_variance	6	86442	10.413524331368318	1.0175977361032644	1.9140427793277532	0.28195164013798285	0.0007971303308090872	-3.0984706656506287	0.5531246624619844	0.0	7.882009665359717	6.0	11.48425667596652	0.8966369630860187	0.7781512503836436	1.0601028905216263	0.09395614925837552	0.23308953414206665	0.15078395908595013	-1.0270747908525903	-0.6324772261207353	-0.8216448577434492	0.09522127080673992	0.09153465249375624	0.17301999503841212	0.3480652017209583	0.17301999503841212	0.1082232350302674	-1.0212660268032023	-1.0384144628972491	-0.761903704772586	-0.4583393937108237	-0.761903704772586	-0.96567948819317	0.5925840834930794	0.05611209844091779	0.7657244163716712	0.071472065483432	0.2605445021140741	0.8758482606996351	0.9204303490668282	0.5166972966797121	0.2337108112361111
UltraGCN	0.0118233644320281	0.0131232254270612	amazon-book	highest_variance	6	86442	10.413524331368318	1.0175977361032644	1.9140427793277532	0.28195164013798285	0.0007971303308090872	-3.0984706656506287	0.5531246624619844	0.0	7.882009665359717	6.0	11.48425667596652	0.8966369630860187	0.7781512503836436	1.0601028905216263	0.09395614925837552	0.23308953414206665	0.15078395908595013	-1.0270747908525903	-0.6324772261207353	-0.8216448577434492	0.09522127080673992	0.09153465249375624	0.17301999503841212	0.3480652017209583	0.17301999503841212	0.1082232350302674	-1.0212660268032023	-1.0384144628972491	-0.761903704772586	-0.4583393937108237	-0.761903704772586	-0.96567948819317	0.5925840834930794	0.05611209844091779	0.7657244163716712	0.071472065483432	0.2605445021140741	0.8758482606996351	0.9204303490668282	0.5166972966797121	0.2337108112361111
ItemKNN	0.0394489539218394	0.0478765939042224	amazon-book	highest_variance	6	86442	10.413524331368318	1.0175977361032644	1.9140427793277532	0.28195164013798285	0.0007971303308090872	-3.0984706656506287	0.5531246624619844	0.0	7.882009665359717	6.0	11.48425667596652	0.8966369630860187	0.7781512503836436	1.0601028905216263	0.09395614925837552	0.23308953414206665	0.15078395908595013	-1.0270747908525903	-0.6324772261207353	-0.8216448577434492	0.09522127080673992	0.09153465249375624	0.17301999503841212	0.3480652017209583	0.17301999503841212	0.1082232350302674	-1.0212660268032023	-1.0384144628972491	-0.761903704772586	-0.4583393937108237	-0.761903704772586	-0.96567948819317	0.5925840834930794	0.05611209844091779	0.7657244163716712	0.071472065483432	0.2605445021140741	0.8758482606996351	0.9204303490668282	0.5166972966797121	0.2337108112361111
UserKNN	0.0470768663802433	0.0540363752649108	amazon-book	highest_variance	6	86442	10.413524331368318	1.0175977361032644	1.9140427793277532	0.28195164013798285	0.0007971303308090872	-3.0984706656506287	0.5531246624619844	0.0	7.882009665359717	6.0	11.48425667596652	0.8966369630860187	0.7781512503836436	1.0601028905216263	0.09395614925837552	0.23308953414206665	0.15078395908595013	-1.0270747908525903	-0.6324772261207353	-0.8216448577434492	0.09522127080673992	0.09153465249375624	0.17301999503841212	0.3480652017209583	0.17301999503841212	0.1082232350302674	-1.0212660268032023	-1.0384144628972491	-0.761903704772586	-0.4583393937108237	-0.761903704772586	-0.96567948819317	0.5925840834930794	0.05611209844091779	0.7657244163716712	0.071472065483432	0.2605445021140741	0.8758482606996351	0.9204303490668282	0.5166972966797121	0.2337108112361111
SimpleX	0.0479831665997314	0.0560763732019846	amazon-book	highest_variance	6	86442	10.413524331368318	1.0175977361032644	1.9140427793277532	0.28195164013798285	0.0007971303308090872	-3.0984706656506287	0.5531246624619844	0.0	7.882009665359717	6.0	11.48425667596652	0.8966369630860187	0.7781512503836436	1.0601028905216263	0.09395614925837552	0.23308953414206665	0.15078395908595013	-1.0270747908525903	-0.6324772261207353	-0.8216448577434492	0.09522127080673992	0.09153465249375624	0.17301999503841212	0.3480652017209583	0.17301999503841212	0.1082232350302674	-1.0212660268032023	-1.0384144628972491	-0.761903704772586	-0.4583393937108237	-0.761903704772586	-0.96567948819317	0.5925840834930794	0.05611209844091779	0.7657244163716712	0.071472065483432	0.2605445021140741	0.8758482606996351	0.9204303490668282	0.5166972966797121	0.2337108112361111
LightGCN	0.0484302666653784	0.0567449324602512	amazon-book	highest_variance	6	86442	10.413524331368318	1.0175977361032644	1.9140427793277532	0.28195164013798285	0.0007971303308090872	-3.0984706656506287	0.5531246624619844	0.0	7.882009665359717	6.0	11.48425667596652	0.8966369630860187	0.7781512503836436	1.0601028905216263	0.09395614925837552	0.23308953414206665	0.15078395908595013	-1.0270747908525903	-0.6324772261207353	-0.8216448577434492	0.09522127080673992	0.09153465249375624	0.17301999503841212	0.3480652017209583	0.17301999503841212	0.1082232350302674	-1.0212660268032023	-1.0384144628972491	-0.761903704772586	-0.4583393937108237	-0.761903704772586	-0.96567948819317	0.5925840834930794	0.05611209844091779	0.7657244163716712	0.071472065483432	0.2605445021140741	0.8758482606996351	0.9204303490668282	0.5166972966797121	0.2337108112361111
BPRMF	0.0491143413138177	0.0586407307423231	amazon-book	highest_variance	6	86442	10.413524331368318	1.0175977361032644	1.9140427793277532	0.28195164013798285	0.0007971303308090872	-3.0984706656506287	0.5531246624619844	0.0	7.882009665359717	6.0	11.48425667596652	0.8966369630860187	0.7781512503836436	1.0601028905216263	0.09395614925837552	0.23308953414206665	0.15078395908595013	-1.0270747908525903	-0.6324772261207353	-0.8216448577434492	0.09522127080673992	0.09153465249375624	0.17301999503841212	0.3480652017209583	0.17301999503841212	0.1082232350302674	-1.0212660268032023	-1.0384144628972491	-0.761903704772586	-0.4583393937108237	-0.761903704772586	-0.96567948819317	0.5925840834930794	0.05611209844091779	0.7657244163716712	0.071472065483432	0.2605445021140741	0.8758482606996351	0.9204303490668282	0.5166972966797121	0.2337108112361111
UserKNN	0.0008235895346933	0.0011226290390037	amazon-book	highest_variance	1	14407	6.189362891283723	0.7916459467519115	5.4182023317036485	0.7338552188406888	0.00037608123354644597	-3.4247183373315666	0.5466966574504533	0.0	1.6883862650884802	1.0	5.4182023317036485	0.2274718105396171	0.0	0.7338552188406888	0.7950896519395289	0.7950896519395289	0.7950896519395289	-0.0995838988310389	-0.0995838988310389	-0.0995838988310389	0.9418338307767058	0.0	0.9418338307767058	0.0	0.9418338307767058	0.0	-0.026025713706674752		-0.026025713706674752		-0.026025713706674752		1.0		0.7247692094120913	0.09505838117310862	0.2773527180680768	0.8735357359345218	0.8735357359345218	0.0	0.2716265260011246
DirectAU	0.0013548083224658	0.0018041925377239	amazon-book	highest_variance	1	14407	6.189362891283723	0.7916459467519115	5.4182023317036485	0.7338552188406888	0.00037608123354644597	-3.4247183373315666	0.5466966574504533	0.0	1.6883862650884802	1.0	5.4182023317036485	0.2274718105396171	0.0	0.7338552188406888	0.7950896519395289	0.7950896519395289	0.7950896519395289	-0.0995838988310389	-0.0995838988310389	-0.0995838988310389	0.9418338307767058	0.0	0.9418338307767058	0.0	0.9418338307767058	0.0	-0.026025713706674752		-0.026025713706674752		-0.026025713706674752		1.0		0.7247692094120913	0.09505838117310862	0.2773527180680768	0.8735357359345218	0.8735357359345218	0.0	0.2716265260011246
SimpleX	0.0013659594717924	0.0019601082065368	amazon-book	highest_variance	1	14407	6.189362891283723	0.7916459467519115	5.4182023317036485	0.7338552188406888	0.00037608123354644597	-3.4247183373315666	0.5466966574504533	0.0	1.6883862650884802	1.0	5.4182023317036485	0.2274718105396171	0.0	0.7338552188406888	0.7950896519395289	0.7950896519395289	0.7950896519395289	-0.0995838988310389	-0.0995838988310389	-0.0995838988310389	0.9418338307767058	0.0	0.9418338307767058	0.0	0.9418338307767058	0.0	-0.026025713706674752		-0.026025713706674752		-0.026025713706674752		1.0		0.7247692094120913	0.09505838117310862	0.2773527180680768	0.8735357359345218	0.8735357359345218	0.0	0.2716265260011246
ItemKNN	0.001118232697474	0.0015968394129621	amazon-book	highest_variance	1	14407	6.189362891283723	0.7916459467519115	5.4182023317036485	0.7338552188406888	0.00037608123354644597	-3.4247183373315666	0.5466966574504533	0.0	1.6883862650884802	1.0	5.4182023317036485	0.2274718105396171	0.0	0.7338552188406888	0.7950896519395289	0.7950896519395289	0.7950896519395289	-0.0995838988310389	-0.0995838988310389	-0.0995838988310389	0.9418338307767058	0.0	0.9418338307767058	0.0	0.9418338307767058	0.0	-0.026025713706674752		-0.026025713706674752		-0.026025713706674752		1.0		0.7247692094120913	0.09505838117310862	0.2773527180680768	0.8735357359345218	0.8735357359345218	0.0	0.2716265260011246
